time,1 year yield,2 year yield,3 year yield,4 year yield,5 year yield,10 year yield,20 year yield
1.233140655105973,0.06982345406934319,0.06938530021226634,0.06884171187301884,0.06820547532134935,0.06748820633311746,0.06302441666405344,0.052320700331192536
1.2524084778420037,0.06894546748784253,0.06852822136598098,0.0680048707017127,0.06738829552262582,0.0666901508242963,0.06231447651219696,0.05175357704095841
1.2716763005780345,0.07262806731359263,0.07211953503675615,0.07150737553032575,0.07080451982161388,0.07002260513088573,0.06526399857391756,0.05409339344141208
1.2909441233140655,0.07010713432768427,0.06966185134145993,0.06911131569739068,0.06846832960743948,0.0677445114459818,0.0632508626613636,0.05249989032999221
1.3102119460500963,0.06494815541714026,0.06463011441884432,0.064203290776834,0.0636804945984415,0.06307339536409526,0.059113815799280114,0.04921507702762281
1.329479768786127,0.0701790449438975,0.06973201183580824,0.06917977745362743,0.06853514099299317,0.06780971915604594,0.06330871331561629,0.052545931626367684
1.3487475915221578,0.06913792757056722,0.0687167055851856,0.06818958227139148,0.06756934198889303,0.06686760632718988,0.062474872802779725,0.051884472626434766
1.3680154142581886,0.07124593888796214,0.07077157740405986,0.07019265056309662,0.06952208139791238,0.06877151748146934,0.06415629566102177,0.053214253190120187
1.3872832369942196,0.07227244041086076,0.07177279207416105,0.07116928362770368,0.07047483270284333,0.06970107543865095,0.06497970290368063,0.05386818038006278
1.4065510597302504,0.06878988482845041,0.06837463008688505,0.0678529931025229,0.0672380824831841,0.06654163018160016,0.06217520351399193,0.051634516497817175
1.4258188824662812,0.06896752237983092,0.06854588936668952,0.06801781040087321,0.06739664084511693,0.0666941924794405,0.062301956519233884,0.05172598675850113
1.445086705202312,0.07661319363331277,0.07600553930805454,0.07529690734162929,0.07450032560203254,0.07362742583040265,0.06845317798427107,0.056621778501274
1.4643545279383428,0.07762285195963912,0.07698865011401003,0.07625400886180529,0.07543215802736919,0.07453478656159826,0.06924990409245714,0.057246823094181123
1.4836223506743738,0.07182260637587587,0.07133089686345193,0.07073472667334586,0.07004740451724341,0.06928069992744056,0.0645941691803525,0.053547572378851306
1.5028901734104045,0.07437082060949347,0.0738145067494856,0.07315531302173268,0.07240676129792016,0.07158066755678001,0.06662382013820524,0.05515105534498814
1.5221579961464353,0.0755479805064732,0.07496084921095747,0.07427147803367008,0.07349360769431658,0.07263911538565537,0.0675537781323424,0.05588124932533491
1.541425818882466,0.07842978403281708,0.07777265178184788,0.07701535135040607,0.07617148590147595,0.0752528601049485,0.06987319126924825,0.05772780572268399
1.5606936416184969,0.08104712463910685,0.08032792058144697,0.07951056955617718,0.0786083636045193,0.0776329800352909,0.07199158288398626,0.059421210243736367
1.579961464354528,0.08407482255832917,0.08328080176164408,0.08239069258797828,0.08141779989283925,0.08037377675458689,0.07441842135831174,0.06134747107106496
1.5992292870905587,0.07972529459216368,0.07903852000444819,0.07825267800670475,0.0773810839871004,0.07643543539161522,0.07093023658953802,0.05857771006122148
1.6184971098265895,0.07703403067837689,0.07641130888445241,0.07568746251852161,0.07487609869257449,0.07398903650192758,0.06875380477093099,0.056838946048757964
1.6377649325626202,0.07596913395155266,0.07537151345165723,0.07467193179675163,0.07388414165460207,0.07302002020495534,0.06789070595086108,0.05614830232215814
1.657032755298651,0.07519723280864664,0.07461825901324566,0.07393675956782411,0.07316653676288447,0.07231949142384017,0.06726863111384643,0.05565257666399651
1.676300578034682,0.0727799404511033,0.07226082958676507,0.07163756154800309,0.07092391234049931,0.07013179683284518,0.0653320807469896,0.05411606981597809
1.6955684007707128,0.07357294723792425,0.07303364304553837,0.07239066542844816,0.07165786766191425,0.07084718267993437,0.06596301535917173,0.054614117696505926
1.7148362235067436,0.07596014450305162,0.07536202114920701,0.07466186327224994,0.07387351318299352,0.07300887775263687,0.06787780194566331,0.05613472880731056
1.7341040462427744,0.0785463054030737,0.07788413002979923,0.0771216649703877,0.07627278154123454,0.07534937188146773,0.06994958071000158,0.057778496329394934
1.7533718689788051,0.07425645920153141,0.073701753101041,0.07304397636621342,0.07229680107557747,0.071472093892662,0.06652257897786604,0.055065099554892735
1.7726396917148362,0.06819263949933087,0.06779016716513259,0.06728072320112008,0.06667765811595983,0.06599278937098962,0.06168095246734007,0.05123313407797579
1.791907514450867,0.06915517653269213,0.06873065761241613,0.06819998278208474,0.06757629157924543,0.06687132273795023,0.062466134426653455,0.051864346398677805
1.8111753371868977,0.06995732366462291,0.06951354508282986,0.06896420812300359,0.06832238619720718,0.06759978865902898,0.06311350956655602,0.052380771478237456
1.8304431599229285,0.06812114161854078,0.06772467167901167,0.06722157442822187,0.06662467612623003,0.06594562175979136,0.06165693642272776,0.05123353362331058
1.8497109826589595,0.0651011900265496,0.06477919605030469,0.06434850758337621,0.06382195657987527,0.06321121829705265,0.05923513300353563,0.04931058301292807
1.8689788053949903,0.06494229915943214,0.06462397673827142,0.06419682815980662,0.06367371621943559,0.06306632785424222,0.059105772240266655,0.049206734584895495
1.888246628131021,0.06578189909660795,0.06544477697038409,0.06499958020886433,0.06445893426140334,0.06383443978249961,0.059794057353257636,0.049761997083250624
1.9075144508670518,0.06320889369589788,0.06293585040814623,0.06255302923806078,0.06207298315496349,0.0615073130631857,0.05773558933211874,0.04813041164946296
1.9267822736030826,0.062118966643910874,0.061872675013364145,0.061515847621206605,0.061061055247680525,0.060519914925795636,0.05686053804222185,0.04743502197836098
1.9460500963391136,0.05885321242602123,0.05868772888050761,0.05840949921610323,0.0580310669336611,0.05756407075708607,0.05424374167338721,0.04535848525474814
1.9653179190751444,0.05702549997607423,0.05690596512900794,0.05667251424444581,0.05633758604264021,0.055912801822895666,0.05278491295751263,0.04420417005469768
1.9845857418111752,0.05966007747475794,0.0594762452089553,0.05918036288565448,0.058784780795663516,0.058301066265094945,0.05490297496468092,0.045889043806427346
2.003853564547206,0.06210449256342325,0.06185932080420684,0.06150367415059321,0.06105002903691462,0.06050997147206146,0.05685492747590072,0.047434070872250614
2.0231213872832368,0.06427897173212418,0.06398130512139799,0.06357475695220265,0.06307165969732563,0.062483531376827904,0.05860760451692824,0.048830917058588066
2.0423892100192678,0.06716951637002694,0.06680015191446707,0.06632384616556174,0.06575297726206505,0.06509905113304854,0.060922383998742766,0.05066699117916891
2.0616570327552983,0.06574558713339262,0.06540983073681292,0.0649660184714126,0.06442671768779756,0.06380351019320633,0.0597686336202226,0.04974396979445028
2.0809248554913293,0.06524476539656414,0.06491990275837724,0.06448650625692061,0.06395732443764053,0.06334400366018986,0.05935555383265969,0.04940928572009457
2.1001926782273603,0.06751580671411972,0.06713402109192135,0.06664517116355888,0.06606211451745213,0.0653965121779786,0.06116957931393796,0.050845443545221435
2.119460500963391,0.06481584470702627,0.06450003587117639,0.06407525819916675,0.06355444955663442,0.06294932286332926,0.058999609058190385,0.04911966105771675
2.138728323699422,0.0586228011405255,0.05846005683212295,0.05818413566922153,0.05780794563633914,0.05734324800362175,0.0540358343536422,0.04517988754473858
2.1579961464354525,0.057331344553986634,0.057200359709698514,0.056955305692074375,0.056609103997647944,0.05617353249995262,0.05299946688139369,0.04435658395924754
2.1772639691714835,0.05870480206845324,0.058540772151750846,0.05826368984772503,0.057886371863851156,0.05742054855278905,0.054107383864912394,0.04524008208251011
2.1965317919075145,0.05799337012558139,0.05784793402751022,0.05758905587309581,0.05722942395329478,0.05678073289588852,0.05354510716110154,0.0447984428891293
2.215799614643545,0.05551159121934433,0.055427219538154125,0.055227694063001924,0.054925725020646035,0.054533037614382066,0.051553786477574096,0.04321666177222337
2.235067437379576,0.05345169486752201,0.05341730335196565,0.05326627199731115,0.053011416295731056,0.052664515581781035,0.049895442468957454,0.041896146162657945
2.2543352601156066,0.048170435535356104,0.04826747819482608,0.048244376477714845,0.04811380845803018,0.047887557732342684,0.04566958293505671,0.038546217763492596
2.2736030828516376,0.04682261874819729,0.046953267890945144,0.04696288416388041,0.046864102715796406,0.0466687056366198,0.04459161118128878,0.03769197899174786
2.2928709055876686,0.04694773095559705,0.04707400279330773,0.047079207556662034,0.04697613996305083,0.0467766336279226,0.04468178861985026,0.03775764829229627
2.312138728323699,0.04859233568820768,0.04867770389682708,0.048643098721922344,0.048501354520936006,0.04826430254091336,0.045997938060677965,0.03880110514501577
2.33140655105973,0.048552631613442275,0.048640254022912326,0.048607994154829526,0.048468528718589116,0.04823363726712362,0.04597612008274277,0.03878963706588386
2.3506743737957607,0.04274676910483879,0.0429761398087723,0.043081521245798886,0.04307577819562763,0.0429708069059061,0.04130894369101937,0.035077248413762044
2.3699421965317917,0.04462980619024471,0.044811704756323054,0.04487080708839139,0.04482010231830157,0.04467151006221693,0.0428108888908524,0.0362650682898043
2.3892100192678227,0.04347471047137228,0.04368465472359547,0.04377097120691709,0.043746705719325096,0.04362380745124154,0.04188111545215155,0.03552479035101079
2.4084778420038533,0.03789061782386586,0.03823863656780601,0.0384592389063255,0.03856543620739623,0.03856921878483414,0.03740589559898941,0.03197306345443678
2.4277456647398843,0.03754765733316688,0.03790509846751291,0.03813497791559089,0.038250188379242676,0.038262684203807455,0.03713844516224314,0.03176513323365053
2.447013487475915,0.04209875276250856,0.04234475158421218,0.04246637760520838,0.04247641677032337,0.04238674538179311,0.04079436401300035,0.03467163617520755
2.466281310211946,0.04505044571949146,0.045225324680307454,0.04527800647470357,0.045221064562783145,0.04506627731998157,0.04317457662742004,0.03656924527231436
2.485549132947977,0.04938196443143699,0.04944962245830226,0.04939801116775125,0.04923974533366174,0.048986576256781336,0.046645026865095564,0.039323001150550804
2.5048169556840074,0.04833433052912334,0.04842658374031277,0.048398735410368265,0.0482635557801023,0.04803285734582634,0.045795139852965544,0.03864247863271207
2.5240847784200384,0.043714161455208796,0.04392072353843358,0.0440040558133771,0.04397689153134534,0.043851074405076435,0.042092970735132476,0.03570459392110245
2.543352601156069,0.04618009286272595,0.04632641396123918,0.04635124627398715,0.046267247632349205,0.0460862136580068,0.04407498317004821,0.03728097094265529
2.5626204238921,0.04520868605880207,0.04537629567191174,0.045421504091050925,0.04535730096679426,0.045195600644707186,0.04327501032304914,0.036633528341593544
2.581888246628131,0.0449429612177765,0.04511685259268845,0.045168135709334,0.04510983428658732,0.04495387641997408,0.04305978345602665,0.03646138852517285
2.6011560693641615,0.04355874554082677,0.04376504261422721,0.04384762335340464,0.0438197281957948,0.043693369826557395,0.04193612815179895,0.03556123909468115
2.6204238921001926,0.03996850364571107,0.040263276493385326,0.040431869494899915,0.040487537810304564,0.04044233273834245,0.0390564838830802,0.03327446025427706
2.639691714836223,0.04092712946680725,0.04120071574655882,0.041349006056949335,0.04138495014179247,0.041320489416361364,0.039844531043029895,0.0339114543070778
2.658959537572254,0.03986738792062056,0.040164445407011556,0.040335234443526664,0.040393036235048724,0.04034991163286954,0.038973752856589314,0.03320781061482235
2.678227360308285,0.037069481294602746,0.03743381885257549,0.03766981321405407,0.0377909636193991,0.03780942923427346,0.03671649567607666,0.031407613249834515
2.6974951830443157,0.035716458112451575,0.036114594087152986,0.03638350070251661,0.036536626424003404,0.036586126367014006,0.03563484814596718,0.030550747650951764
2.7167630057803467,0.03669532574738355,0.03706890952295444,0.037313895757141426,0.037443782039095465,0.0374707305064768,0.03641659717684883,0.03116957654531429
2.7360308285163772,0.03378252184212412,0.03422806084360977,0.03454301975431732,0.034740886605498476,0.0348338477606844,0.034081675494281254,0.02931617017736321
2.7552986512524082,0.037726074747503925,0.03807588181014657,0.038297949296352475,0.038405569624516106,0.03841082747948702,0.03725610392551646,0.03184370349300979
2.7745664739884393,0.03301135309036451,0.03347730652985971,0.03381228154983768,0.03402959490048827,0.0341413836249078,0.0334742246538481,0.02884025760192125
2.79383429672447,0.034274841174847116,0.034710819073038614,0.035016793231239365,0.03520593159021057,0.03529031016710226,0.03449676369031844,0.029657606303781538
2.813102119460501,0.038427918349739104,0.0387613927969818,0.038967698605130156,0.039060006167082086,0.039050353267723825,0.037826606240178785,0.03230117273000779
2.8323699421965314,0.03693920128971748,0.03731110695168474,0.03755498426605652,0.037683793978191896,0.03770951862652717,0.03664625250963342,0.03137184075942019
2.8516377649325624,0.0367300037131914,0.0371063934726045,0.03735454906963799,0.0374875151400437,0.03751730389585846,0.036473184219986736,0.031231321836062843
2.8709055876685934,0.03280238048874584,0.033273657347505564,0.03361382850299817,0.03383619008517883,0.03395287429128028,0.033307977607123104,0.0287090349819221
2.890173410404624,0.03566186078678345,0.03606454237191912,0.03633825400645663,0.0364960485224264,0.03654995088027084,0.035616210699685166,0.030550641638647548
2.909441233140655,0.03203999915533132,0.03253226684706145,0.03289311009665955,0.03313555562966118,0.03327165383246853,0.032713807640324104,0.028247310021674955
2.9287090558766855,0.03288528002731739,0.03335828797877813,0.03370059721889065,0.03392503669242674,0.03404358351725925,0.03340413373811216,0.028802723765409655
2.9479768786127165,0.03299833234176905,0.03346885608592508,0.03380878668786579,0.0340309152978741,0.03414720548843192,0.0334971822987075,0.02887800108312471
2.9672447013487475,0.037178432984651004,0.03754618644199048,0.03778623742577339,0.037911330057263916,0.03793337308020187,0.03685183681340122,0.03154310379023248
2.986512524084778,0.03849805906608387,0.03883448605619046,0.039044226787865156,0.03913987232183965,0.03913326844412936,0.03791965824681185,0.032396561338827436
3.005780346820809,0.03978947879996048,0.040094769478743096,0.04027432391713386,0.040340642692498964,0.04030552956602554,0.03896088711332469,0.033226582650096995
3.0250481695568396,0.04144688117549329,0.04171175542406328,0.041852070357949404,0.041880266863600864,0.04180811340686175,0.04029360961931174,0.034286885724665844
3.0443159922928706,0.044327220920798924,0.04451979350613615,0.04458966069486964,0.04454941488186184,0.044410847495118054,0.04259348118646055,0.036107193847777885
3.0635838150289016,0.04705050130095716,0.04717578758294155,0.04718022082584277,0.0470764039552824,0.04687610627637518,0.04477637830115227,0.03783986742760865
3.082851637764932,0.04389222881878988,0.04409540917911644,0.04417557528312712,0.04414533515273865,0.04401648946645974,0.042243705140658935,0.035828916346672006
3.102119460500963,0.042835182172724084,0.04306398119374839,0.04316900070334001,0.04316290631882625,0.04305752767815407,0.0413924898423874,0.03515097346201283
3.1213872832369938,0.04766183920606403,0.0477722699183577,0.04776228654237511,0.04764446353519101,0.047430555052392666,0.04526836698477356,0.0382315284542037
3.1406551059730248,0.04753962887045483,0.04765049931338923,0.04764063321625773,0.047522923686573924,0.04730923127138022,0.04515012913069434,0.03812582379857951
3.159922928709056,0.048354821520998646,0.048446403229308224,0.0484178820076051,0.04828204861302665,0.04805072212530241,0.04581026617537361,0.03865372603486599
3.1791907514450863,0.0478677950816716,0.047972216196243075,0.04795627788418284,0.04783266931140674,0.04761318058293111,0.0454262165615829,0.03835259035295822
3.1984585741811173,0.049520205980415025,0.04958267873287867,0.049525812033784485,0.049362440094117006,0.04910438538984952,0.046741927414881215,0.03939178506469944
3.217726396917148,0.04807056523279018,0.04816795339671282,0.04814493239217382,0.04801444240679794,0.04778835454584352,0.04557285013267769,0.038459685928923286
3.236994219653179,0.04776122009719759,0.04786610937353125,0.04785036588177427,0.04772694619471089,0.04750772973730805,0.04532377150080046,0.03826132684189431
3.25626204238921,0.04926056613882777,0.04932793084988202,0.0492756382019863,0.04911670981836946,0.04886303251358161,0.04652183574965334,0.039210088927683254
3.2755298651252405,0.05069913560556731,0.050732365698802205,0.050647047675703966,0.05045603439378613,0.05017114340467003,0.047686025683678926,0.0401406393621842
3.2947976878612715,0.048610520795394435,0.04869431226507134,0.048658038131496134,0.04851467228458178,0.048276091884641534,0.04600365292088625,0.038800461170804365
3.314065510597302,0.047828910536779304,0.04793241125652403,0.04791535159008085,0.047790653250395394,0.04757018351272481,0.04538026176824436,0.03830747051201457
3.333333333333333,0.04936862358883598,0.04943523780515596,0.04938244621879423,0.04922303344542661,0.04896880700587976,0.04662353782803679,0.03929963376632936
3.352601156069364,0.048120096299669346,0.04821729869138797,0.04819422190168895,0.048063677905417414,0.04783749499660086,0.045620711816669525,0.038502445531338816
3.3718689788053946,0.05078069690735921,0.050812413018245364,0.05072568298743561,0.05053329798716427,0.05024705442914749,0.04775534236498251,0.04019796238113424
3.3911368015414256,0.049732566166996665,0.04979093199256465,0.04973020857097862,0.04956308991311439,0.04930135019386802,0.04692110958551313,0.03953924888436199
3.410404624277456,0.05054107286845687,0.05057706810258318,0.05049430192882034,0.05030576764132081,0.05002333066046534,0.04755036497696882,0.04002771969773666
3.429672447013487,0.047769210584438504,0.047873187036147666,0.047856469788763255,0.04773210394041475,0.04751199807874661,0.04532455327927286,0.038258660365998974
3.448940269749518,0.047564416152447525,0.04767433561220961,0.047663503985981924,0.04754485635489058,0.047330266895833834,0.045167336834458935,0.038137926910021054
3.4682080924855487,0.04625011857659209,0.046392631708051746,0.04641351093250148,0.0463256713735555,0.046140992972041786,0.044114781854693676,0.03730301439966736
3.4874759152215797,0.04384094906270405,0.04404350864771126,0.0441228439698118,0.04409179637127002,0.043962244072768636,0.04218776254618861,0.03577583818891682
3.5067437379576103,0.044575990189411274,0.04475902619349315,0.04481921152473458,0.0447695588866388,0.04462199618643148,0.04276624063083207,0.03622874548561751
3.5260115606936413,0.045200565597468816,0.04536729785055219,0.04541152338220545,0.045346365159788016,0.0451837816365344,0.04326002795100867,0.0366166830441176
3.5452793834296723,0.05381254742562755,0.053767122452879276,0.05360510664662122,0.053339578838471284,0.05298240194538205,0.05016804614077143,0.042102795627397514
3.564547206165703,0.05465110886917402,0.0545873352993306,0.05440776117973695,0.05412517536401117,0.053751337113212685,0.05085884293443438,0.04266200656818203
3.583815028901734,0.056296878228297396,0.05619127096361191,0.055970874021127194,0.055648627388406986,0.05523632477091319,0.0521688416017946,0.04369644011752919
3.6030828516377644,0.055264108830898294,0.05518232521231061,0.05498489229966997,0.054684955612904415,0.05429438644871008,0.051327691891449735,0.043020995348108694
3.6223506743737954,0.05402453665258589,0.053971935080166185,0.053802707008135615,0.05353017191809353,0.0531662702150356,0.050322730746788225,0.04221666827723566
3.6416184971098264,0.05725616157586085,0.05712221628285376,0.056873703715362635,0.05652414107145946,0.05608550367735985,0.05290133176612658,0.044256551891820775
3.660886319845857,0.05875358408894649,0.05858322040024542,0.05829936174623321,0.057915459414068504,0.05744345288424333,0.054106175298751225,0.045215559145605405
3.680154142581888,0.05896664119253733,0.05879104772437542,0.05850210740177692,0.05811326808104135,0.05763646610662847,0.054277225623147504,0.04535148829860823
3.699421965317919,0.05669632595847529,0.056576849016905156,0.05634248300835167,0.05600666428836072,0.05558134674569298,0.05245758426081841,0.043907249894681435
3.7186897880539496,0.05615456731561345,0.0560480638514169,0.05582626458106233,0.055502654753448316,0.05508920949858641,0.052020087412170866,0.043558093077759354
